"","LINEUPS","PPM","PFPM","TOVPM","BLKPM","STLPM","ASTPM","REBPM","DRBPM","ORBPM","FGPM","FGAPM","PM3P","PM3PA","PFDPM","plus_minusPM","FT%"
"165",".C. Anthony, .D. Rose, .C. Lee, .K. Porzingis, .W. Hernangomez",2.16860465116279,0.343023255813953,0.319767441860465,0.104651162790698,0.13953488372093,0.511627906976744,0.86046511627907,0.691860465116279,0.168604651162791,0.86046511627907,1.75581395348837,0.156976744186047,0.38953488372093,0.331395348837209,-0.191860465116279,0.757575757575758
"166",".C. Anthony, .D. Rose, .C. Lee, .L. Thomas, .K. O'Quinn",2.21739130434783,0.391304347826087,0.260869565217391,0.115942028985507,0.101449275362319,0.347826086956522,0.811594202898551,0.536231884057971,0.27536231884058,0.826086956521739,1.85507246376812,0.0869565217391304,0.347826086956522,0.463768115942029,-0.217391304347826,0.804878048780488
"167",".C. Anthony, .D. Rose, .C. Lee, .L. Thomas, .K. Porzingis",2.32110091743119,0.422018348623853,0.220183486238532,0.0825688073394495,0.174311926605505,0.422018348623853,0.880733944954128,0.706422018348624,0.174311926605505,0.844036697247706,1.78899082568807,0.192660550458716,0.486238532110092,0.394495412844037,0.128440366972477,0.857142857142857
"168",".C. Anthony, .D. Rose, .C. Lee, .L. Thomas, .W. Hernangomez",2.14130434782609,0.434782608695652,0.304347826086957,0.108695652173913,0.108695652173913,0.304347826086957,0.967391304347826,0.75,0.217391304347826,0.83695652173913,1.77173913043478,0.141304347826087,0.434782608695652,0.293478260869565,-0.108695652173913,0.857142857142857
"169",".C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .D. Williams",1.91304347826087,0.347826086956522,0.27536231884058,0.115942028985507,0.072463768115942,0.318840579710145,0.869565217391304,0.681159420289855,0.188405797101449,0.710144927536232,1.65217391304348,0.0579710144927536,0.27536231884058,0.420289855072464,-0.434782608695652,0.731707317073171
"170",".C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .K. Porzingis",2.03401360544218,0.330612244897959,0.287074829931973,0.136054421768707,0.0897959183673469,0.405442176870748,0.972789115646258,0.738775510204082,0.234013605442177,0.80952380952381,1.77006802721088,0.157823129251701,0.417687074829932,0.302040816326531,-0.0435374149659864,0.821739130434783
"171",".C. Anthony, .J. Calderon, .A. Afflalo, .R. Lopez, .L. Thomas",2.20388349514563,0.407766990291262,0.398058252427184,0.145631067961165,0.0776699029126214,0.427184466019417,0.912621359223301,0.766990291262136,0.145631067961165,0.83495145631068,1.61165048543689,0.12621359223301,0.339805825242718,0.368932038834951,0.12621359223301,0.91304347826087
"172",".C. Anthony, .J. Calderon, .R. Lopez, .K. Porzingis, .L. Galloway",1.84615384615385,0.403846153846154,0.384615384615385,0.230769230769231,0.134615384615385,0.423076923076923,1.07692307692308,0.807692307692308,0.269230769230769,0.692307692307692,1.71153846153846,0.153846153846154,0.461538461538462,0.269230769230769,0.153846153846154,1
"173",".C. Anthony, .J. Noah, .C. Lee, .B. Jennings, .K. Porzingis",2.05504587155963,0.467889908256881,0.311926605504587,0.128440366972477,0.146788990825688,0.477064220183486,0.935779816513762,0.697247706422018,0.238532110091743,0.761467889908257,1.8256880733945,0.229357798165138,0.587155963302752,0.385321100917431,-0.165137614678899,0.6875
"174",".C. Anthony, .J. Noah, .D. Rose, .C. Lee, .K. Porzingis",2.15656565656566,0.345959595959596,0.257575757575758,0.111111111111111,0.111111111111111,0.457070707070707,0.962121212121212,0.69949494949495,0.262626262626263,0.856060606060606,1.87878787878788,0.169191919191919,0.426767676767677,0.333333333333333,-0.116161616161616,0.784172661870504
"175",".C. Anthony, .J. Noah, .D. Rose, .C. Lee, .L. Thomas",2.28169014084507,0.380281690140845,0.197183098591549,0.0563380281690141,0.126760563380282,0.366197183098592,1,0.676056338028169,0.323943661971831,0.943661971830986,1.92957746478873,0.112676056338028,0.309859154929577,0.380281690140845,0.338028169014085,0.689655172413793
"176",".C. Anthony, .R. Felton, .R. Westbrook, .P. George, .S. Adams",2.23076923076923,0.661538461538462,0.338461538461538,0.0153846153846154,0.184615384615385,0.4,0.861538461538462,0.6,0.261538461538462,0.8,1.8,0.276923076923077,0.784615384615385,0.415384615384615,0.2,0.821428571428571
"177",".C. Anthony, .R. Westbrook, .A. Roberson, .S. Adams, .A. Abrines",1.81578947368421,0.368421052631579,0.197368421052632,0.0789473684210526,0.157894736842105,0.394736842105263,1.02631578947368,0.631578947368421,0.394736842105263,0.710526315789474,1.96052631578947,0.131578947368421,0.513157894736842,0.407894736842105,-0.315789473684211,0.555555555555556
"178",".C. Anthony, .R. Westbrook, .P. George, .A. Roberson, .D. Johnson",2.03508771929825,0.43859649122807,0.298245614035088,0.105263157894737,0.228070175438596,0.385964912280702,0.894736842105263,0.666666666666667,0.228070175438596,0.771929824561403,1.66666666666667,0.105263157894737,0.315789473684211,0.385964912280702,0.157894736842105,0.814814814814815
"179",".C. Anthony, .R. Westbrook, .P. George, .A. Roberson, .S. Adams",2.23933209647495,0.346938775510204,0.307977736549165,0.0853432282003711,0.257884972170686,0.487940630797774,1,0.708719851576994,0.291280148423006,0.88682745825603,1.82931354359926,0.166975881261596,0.500927643784787,0.406307977736549,0.300556586270872,0.690987124463519
"180",".C. Anthony, .R. Westbrook, .P. George, .S. Adams, .A. Abrines",2.47979797979798,0.393939393939394,0.287878787878788,0.0858585858585859,0.146464646464646,0.484848484848485,0.964646464646465,0.686868686868687,0.277777777777778,0.909090909090909,1.98989898989899,0.282828282828283,0.757575757575758,0.434343434343434,0.131313131313131,0.78125
"181",".C. Anthony, .R. Westbrook, .P. George, .S. Adams, .J. Grant",2.40650406504065,0.536585365853659,0.349593495934959,0.146341463414634,0.0975609756097561,0.544715447154472,0.983739837398374,0.682926829268293,0.300813008130081,0.886178861788618,1.83739837398374,0.195121951219512,0.59349593495935,0.439024390243902,-0.00813008130081301,0.794117647058823
"182",".C. Anthony, .R. Westbrook, .P. George, .S. Adams, .J. Huestis",2.42285714285714,0.325714285714286,0.291428571428571,0.114285714285714,0.211428571428571,0.462857142857143,0.96,0.651428571428571,0.308571428571429,0.937142857142857,1.88,0.205714285714286,0.565714285714286,0.411428571428571,0.222857142857143,0.75
"183",".C. Anthony, .R. Westbrook, .P. George, .S. Adams, .T. Ferguson",2.33474576271186,0.377118644067797,0.326271186440678,0.0932203389830508,0.13135593220339,0.51271186440678,1,0.639830508474576,0.360169491525424,0.919491525423729,1.99152542372881,0.233050847457627,0.627118644067797,0.36864406779661,-0.0593220338983051,0.666666666666667
"184",".C. Anthony, .S. Vujacic, .J. Calderon, .R. Lopez, .K. Porzingis",2.0174672489083,0.427947598253275,0.2882096069869,0.126637554585153,0.122270742358079,0.493449781659389,1.0174672489083,0.759825327510917,0.25764192139738,0.768558951965066,1.82532751091703,0.209606986899563,0.558951965065502,0.301310043668122,0.0349344978165939,0.873239436619718
"185",".C. Anthony, .S. Vujacic, .R. Lopez, .D. Williams, .J. Grant",2.07246376811594,0.304347826086957,0.318840579710145,0.159420289855072,0.101449275362319,0.405797101449275,0.985507246376812,0.782608695652174,0.202898550724638,0.753623188405797,1.6231884057971,0.260869565217391,0.507246376811594,0.289855072463768,0.0579710144927536,0.84
"186",".C. Bosh, .D. Wade, .G. Green, .G. Dragic, .H. Whiteside",2.08571428571429,0.247619047619048,0.314285714285714,0.114285714285714,0.142857142857143,0.447619047619048,0.923809523809524,0.685714285714286,0.238095238095238,0.838095238095238,1.65714285714286,0.123809523809524,0.304761904761905,0.4,0.133333333333333,0.666666666666667
"187",".C. Bosh, .D. Wade, .L. Deng, .G. Dragic, .H. Whiteside",1.91740412979351,0.28023598820059,0.292035398230089,0.188790560471976,0.135693215339233,0.442477876106195,0.902654867256637,0.710914454277286,0.191740412979351,0.772861356932153,1.65486725663717,0.12094395280236,0.348082595870207,0.345132743362832,-0.023598820058997,0.708333333333333
"188",".C. Bosh, .D. Wade, .L. Deng, .G. Green, .G. Dragic",2.29508196721311,0.540983606557377,0.311475409836066,0.0163934426229508,0.114754098360656,0.344262295081967,0.688524590163934,0.590163934426229,0.0983606557377049,0.770491803278688,1.73770491803279,0.180327868852459,0.655737704918033,0.409836065573771,-0.0327868852459016,0.921052631578947
"189",".C. Brewer, .E. Gordon, .P. Beverley, .C. Capela, .S. Dekker",2.05882352941176,0.541176470588235,0.282352941176471,0.164705882352941,0.129411764705882,0.470588235294118,0.847058823529412,0.611764705882353,0.235294117647059,0.752941176470588,1.71764705882353,0.258823529411765,0.717647058823529,0.423529411764706,-0.223529411764706,0.625
"190",".C. Brewer, .E. Gordon, .P. Beverley, .M. Harrell, .S. Dekker",2.19565217391304,0.5,0.228260869565217,0.0543478260869565,0.184782608695652,0.532608695652174,0.858695652173913,0.576086956521739,0.282608695652174,0.847826086956522,1.8804347826087,0.282608695652174,0.804347826086957,0.41304347826087,0.173913043478261,0.606060606060606
"191",".C. Brewer, .J. Clarkson, .J. Randle, .K. Kuzma, .J. Hart",2.15044247787611,0.415929203539823,0.336283185840708,0.0884955752212389,0.106194690265487,0.407079646017699,0.946902654867257,0.707964601769911,0.238938053097345,0.79646017699115,1.64601769911504,0.141592920353982,0.398230088495575,0.451327433628319,-0.0973451327433628,0.712121212121212
"192",".C. Brewer, .J. Clarkson, .L. Nance Jr., .A. Caruso, .K. Kuzma",2.05769230769231,0.423076923076923,0.288461538461538,0.134615384615385,0.288461538461538,0.346153846153846,0.903846153846154,0.538461538461538,0.365384615384615,0.769230769230769,2.01923076923077,0.153846153846154,0.538461538461538,0.365384615384615,-0.365384615384615,0.826086956521739
"193",".C. Frye, .N. Vucevic, .T. Harris, .E. Fournier, .E. Payton",2.09580838323353,0.338323353293413,0.266467065868263,0.0718562874251497,0.233532934131737,0.541916167664671,0.853293413173653,0.658682634730539,0.194610778443114,0.844311377245509,1.76047904191617,0.18562874251497,0.440119760479042,0.311377245508982,0.140718562874251,0.755102040816326
"194",".C. Frye, .N. Vucevic, .T. Harris, .E. Fournier, .V. Oladipo",2,0.346938775510204,0.275510204081633,0.102040816326531,0.173469387755102,0.479591836734694,0.806122448979592,0.622448979591837,0.183673469387755,0.816326530612245,1.76530612244898,0.153061224489796,0.479591836734694,0.316326530612245,-0.0102040816326531,0.807692307692308
"195",".C. Joseph, .B. Bogdanovic, .D. McDermott, .D. Sabonis, .A. Holiday",2.16883116883117,0.584415584415584,0.38961038961039,0.0909090909090909,0.12987012987013,0.597402597402597,0.922077922077922,0.727272727272727,0.194805194805195,0.766233766233766,1.72727272727273,0.246753246753247,0.636363636363636,0.428571428571429,-0.116883116883117,0.810810810810811
"196",".C. Joseph, .D. McDermott, .D. Sabonis, .T. Leaf, .A. Holiday",2.13636363636364,0.545454545454545,0.196969696969697,0.0606060606060606,0.0909090909090909,0.590909090909091,0.787878787878788,0.636363636363636,0.151515151515152,0.848484848484849,1.86363636363636,0.181818181818182,0.621212121212121,0.393939393939394,-0.196969696969697,0.68
"197",".C. Miles, .D. DeRozan, .J. Poeltl, .P. Siakam, .F. VanVleet",2.59405940594059,0.405940594059406,0.118811881188119,0.099009900990099,0.168316831683168,0.514851485148515,0.851485148514851,0.623762376237624,0.227722772277228,0.98019801980198,2.00990099009901,0.237623762376238,0.693069306930693,0.415841584158416,0.336633663366337,0.740740740740741
"198",".C. Miles, .D. Wright, .J. Poeltl, .F. VanVleet, .O. Anunoby",2.22033898305085,0.576271186440678,0.406779661016949,0.135593220338983,0.186440677966102,0.474576271186441,0.932203389830508,0.745762711864407,0.186440677966102,0.796610169491525,1.76271186440678,0.220338983050847,0.847457627118644,0.559322033898305,0.338983050847458,0.857142857142857
"199",".C. Miles, .D. Wright, .J. Poeltl, .P. Siakam, .F. VanVleet",2.33529411764706,0.473529411764706,0.282352941176471,0.152941176470588,0.182352941176471,0.614705882352941,0.841176470588235,0.655882352941176,0.185294117647059,0.897058823529412,1.78235294117647,0.294117647058824,0.717647058823529,0.355882352941176,0.352941176470588,0.831683168316832
"200",".C. Miles, .J. Teague, .P. George, .L. Allen, .M. Turner",2.23300970873786,0.41747572815534,0.339805825242718,0.106796116504854,0.194174757281553,0.563106796116505,0.815533980582524,0.640776699029126,0.174757281553398,0.805825242718447,1.72815533980583,0.194174757281553,0.58252427184466,0.388349514563107,0,0.897959183673469
"201",".C. Miles, .K. Lowry, .D. DeRozan, .J. Poeltl, .P. Siakam",2.17307692307692,0.519230769230769,0.269230769230769,0.0769230769230769,0.211538461538462,0.538461538461538,1,0.711538461538462,0.288461538461538,0.769230769230769,2.01923076923077,0.211538461538462,0.673076923076923,0.480769230769231,-0.230769230769231,0.666666666666667
"202",".C. Miles, .M. Ellis, .G. Hill, .J. Hill, .P. George",2.42372881355932,0.457627118644068,0.254237288135593,0.0508474576271186,0.152542372881356,0.423728813559322,0.949152542372881,0.661016949152542,0.288135593220339,0.796610169491525,1.88135593220339,0.305084745762712,0.677966101694915,0.576271186440678,0.440677966101695,0.673913043478261
"203",".C. Miles, .M. Ellis, .J. Teague, .P. George, .M. Turner",2.62376237623762,0.455445544554455,0.247524752475248,0.0891089108910891,0.188118811881188,0.435643564356436,0.693069306930693,0.504950495049505,0.188118811881188,0.841584158415842,1.76237623762376,0.277227722772277,0.722772277227723,0.554455445544555,0.376237623762376,0.807228915662651
"204",".C. Miles, .M. Ellis, .R. Stuckey, .J. Hill, .P. George",2.37096774193548,0.32258064516129,0.258064516129032,0.112903225806452,0.112903225806452,0.419354838709677,0.887096774193548,0.741935483870968,0.145161290322581,0.806451612903226,1.67741935483871,0.209677419354839,0.548387096774194,0.387096774193548,0.0967741935483871,0.829268292682927
"205",".C. Miles, .N. Powell, .J. Poeltl, .P. Siakam, .F. VanVleet",1.859375,0.59375,0.359375,0.09375,0.15625,0.46875,0.796875,0.640625,0.15625,0.71875,1.796875,0.21875,0.796875,0.203125,-0.484375,0.928571428571429
"206",".C. Miles, .T. Young, .J. Teague, .P. George, .M. Turner",2.23873873873874,0.400900900900901,0.274774774774775,0.101351351351351,0.182432432432432,0.52027027027027,0.867117117117117,0.695945945945946,0.171171171171171,0.833333333333333,1.71846846846847,0.216216216216216,0.538288288288288,0.391891891891892,0.123873873873874,0.840425531914894
"207",".C. Paul, .J. Redick, .D. Jordan, .B. Griffin, .A. Rivers",2.37692307692308,0.415384615384615,0.223076923076923,0.0538461538461538,0.0846153846153846,0.415384615384615,0.961538461538462,0.746153846153846,0.215384615384615,0.807692307692308,1.66923076923077,0.192307692307692,0.576923076923077,0.553846153846154,0.330769230769231,0.74
"208",".C. Paul, .J. Redick, .D. Jordan, .B. Griffin, .L. Stephenson",2.44516129032258,0.380645161290323,0.270967741935484,0.161290322580645,0.129032258064516,0.606451612903226,0.896774193548387,0.767741935483871,0.129032258064516,0.961290322580645,1.70967741935484,0.135483870967742,0.329032258064516,0.52258064516129,0.374193548387097,0.618556701030928
"209",".C. Paul, .J. Redick, .D. Jordan, .B. Griffin, .W. Johnson",2.17,0.52,0.24,0.1,0.15,0.51,0.98,0.76,0.22,0.81,1.79,0.15,0.41,0.58,0.2,0.666666666666667
"210",".C. Paul, .J. Redick, .D. Jordan, .L. Mbah a Moute, .A. Rivers",2.31707317073171,0.329268292682927,0.24390243902439,0.0731707317073171,0.219512195121951,0.524390243902439,1.04878048780488,0.792682926829268,0.25609756097561,0.853658536585366,1.86585365853659,0.219512195121951,0.634146341463415,0.451219512195122,0.304878048780488,0.8
"211",".C. Paul, .J. Redick, .D. Jordan, .L. Mbah a Moute, .B. Griffin",2.3041958041958,0.313811188811189,0.270979020979021,0.090034965034965,0.189685314685315,0.56993006993007,0.934440559440559,0.743881118881119,0.190559440559441,0.867132867132867,1.69318181818182,0.192307692307692,0.439685314685315,0.475524475524476,0.303321678321678,0.700162074554295
"212",".C. Paul, .J. Redick, .D. Jordan, .L. Mbah a Moute, .W. Johnson",2.10759493670886,0.386075949367089,0.253164556962025,0.132911392405063,0.234177215189873,0.481012658227848,0.930379746835443,0.746835443037975,0.183544303797468,0.759493670886076,1.70253164556962,0.208860759493671,0.620253164556962,0.468354430379747,0.29746835443038,0.674157303370786
"213",".C. Paul, .J. Redick, .J. Green, .D. Jordan, .L. Mbah a Moute",2.30526315789474,0.378947368421053,0.189473684210526,0.0736842105263158,0.2,0.526315789473684,0.768421052631579,0.621052631578947,0.147368421052632,0.852631578947368,1.67368421052632,0.2,0.505263157894737,0.484210526315789,0.210526315789474,0.730769230769231
"214",".C. Paul, .P. Tucker, .E. Gordon, .J. Harden, .C. Capela",2.36666666666667,0.35952380952381,0.25,0.0785714285714286,0.169047619047619,0.469047619047619,0.819047619047619,0.647619047619048,0.171428571428571,0.847619047619048,1.81904761904762,0.319047619047619,0.888095238095238,0.402380952380952,0.145238095238095,0.804347826086957
"215",".C. Paul, .P. Tucker, .E. Gordon, .J. Harden, .K. Faried",2.61,0.33,0.21,0.06,0.27,0.49,0.79,0.46,0.33,0.91,2.04,0.39,1.03,0.34,0.05,0.888888888888889
"216",".C. Paul, .P. Tucker, .J. Harden, .J. Ennis III, .C. Capela",2.08962264150943,0.415094339622642,0.410377358490566,0.108490566037736,0.19811320754717,0.471698113207547,0.806603773584906,0.566037735849057,0.240566037735849,0.773584905660377,1.65566037735849,0.240566037735849,0.726415094339623,0.410377358490566,-0.179245283018868,0.719101123595506
"217",".C. Paul, .P. Tucker, .L. Mbah a Moute, .J. Harden, .C. Capela",2.45801526717557,0.244274809160305,0.251908396946565,0.114503816793893,0.221374045801527,0.450381679389313,0.809160305343511,0.702290076335878,0.106870229007634,0.824427480916031,1.54961832061069,0.33587786259542,0.725190839694656,0.458015267175573,0.366412213740458,0.75609756097561
"218",".C. Paul, .R. Anderson, .L. Mbah a Moute, .J. Harden, .C. Capela",2.45762711864407,0.203389830508475,0.186440677966102,0.0677966101694915,0.254237288135593,0.457627118644068,0.915254237288136,0.728813559322034,0.186440677966102,0.88135593220339,1.74576271186441,0.338983050847458,0.830508474576271,0.338983050847458,0.508474576271186,0.875
"219",".C. Watson, .S. Ibaka, .N. Vucevic, .E. Payton, .A. Gordon",2.14285714285714,0.446428571428571,0.258928571428571,0.0446428571428571,0.196428571428571,0.544642857142857,0.821428571428571,0.633928571428571,0.1875,0.866071428571429,1.88392857142857,0.107142857142857,0.419642857142857,0.401785714285714,-0.285714285714286,0.755555555555556
"220",".D. Arthur, .G. Harris, .J. Sampson, .N. Jokic, .E. Mudiay",1.85555555555556,0.388888888888889,0.255555555555556,0.111111111111111,0.155555555555556,0.444444444444444,1.01111111111111,0.688888888888889,0.322222222222222,0.744444444444444,1.98888888888889,0.1,0.355555555555556,0.322222222222222,-0.588888888888889,0.75
"221",".D. Augustin, .B. Biyombo, .E. Fournier, .J. Simmons, .M. Hezonja",2.15853658536585,0.329268292682927,0.329268292682927,0.0487804878048781,0.219512195121951,0.536585365853659,0.804878048780488,0.609756097560976,0.195121951219512,0.804878048780488,1.75609756097561,0.195121951219512,0.609756097560976,0.353658536585366,-0.292682926829268,0.852941176470588
"222",".D. Augustin, .D. Arthur, .W. Barton, .J. Lauvergne, .A. Toupane",2.29230769230769,0.4,0.292307692307692,0.0461538461538462,0.107692307692308,0.553846153846154,0.861538461538462,0.753846153846154,0.107692307692308,0.876923076923077,1.67692307692308,0.230769230769231,0.476923076923077,0.384615384615385,0.261538461538462,0.869565217391304
"223",".D. Augustin, .D. Arthur, .W. Barton, .J. Lauvergne, .G. Harris",2.16666666666667,0.518518518518518,0.388888888888889,0.0555555555555556,0.203703703703704,0.518518518518518,0.611111111111111,0.5,0.111111111111111,0.833333333333333,1.7037037037037,0.203703703703704,0.574074074074074,0.37037037037037,-0.555555555555556,0.727272727272727
"224",".D. Augustin, .N. Vucevic, .A. Gordon, .M. Hezonja, .W. Iwundu",1.84848484848485,0.292929292929293,0.333333333333333,0.111111111111111,0.232323232323232,0.565656565656566,0.898989898989899,0.757575757575758,0.141414141414141,0.757575757575758,1.85858585858586,0.141414141414141,0.626262626262626,0.303030303030303,-0.161616161616162,0.678571428571429
"225",".D. Augustin, .N. Vucevic, .E. Fournier, .A. Gordon, .J. Isaac",2.24295774647887,0.287558685446009,0.291079812206573,0.110328638497653,0.150234741784038,0.564553990610329,0.983568075117371,0.759389671361502,0.224178403755869,0.876760563380282,1.86150234741784,0.214788732394366,0.617370892018779,0.372065727699531,0.0563380281690141,0.790540540540541
"226",".D. Augustin, .N. Vucevic, .E. Fournier, .A. Gordon, .W. Iwundu",2.35175879396985,0.376884422110553,0.256281407035176,0.105527638190955,0.14572864321608,0.623115577889447,0.844221105527638,0.678391959798995,0.165829145728643,0.939698492462312,1.85427135678392,0.231155778894472,0.603015075376884,0.366834170854271,0.135678391959799,0.813559322033898
"227",".D. Augustin, .N. Vucevic, .E. Fournier, .J. Isaac, .W. Iwundu",2.59223300970874,0.339805825242718,0.194174757281553,0.16504854368932,0.174757281553398,0.572815533980582,0.990291262135922,0.718446601941748,0.271844660194175,0.951456310679612,2.06796116504854,0.271844660194175,0.737864077669903,0.368932038834951,0.407766990291262,0.955555555555556
"228",".D. Augustin, .N. Vucevic, .E. Fournier, .J. Simmons, .A. Gordon",2.25581395348837,0.3421926910299,0.289036544850498,0.0830564784053156,0.146179401993355,0.568106312292359,0.850498338870432,0.717607973421927,0.132890365448505,0.867109634551495,1.80066445182724,0.26578073089701,0.674418604651163,0.358803986710963,0.0431893687707641,0.712962962962963
"229",".D. Augustin, .N. Vucevic, .E. Fournier, .J. Simmons, .J. Isaac",2.53246753246753,0.38961038961039,0.220779220779221,0.103896103896104,0.142857142857143,0.675324675324675,0.74025974025974,0.545454545454545,0.194805194805195,0.935064935064935,1.87012987012987,0.298701298701299,0.701298701298701,0.350649350649351,-0.0649350649350649,0.903225806451613
"230",".D. Augustin, .N. Vucevic, .J. Simmons, .M. Hezonja, .J. Isaac",1.97647058823529,0.341176470588235,0.364705882352941,0.0823529411764706,0.141176470588235,0.4,0.788235294117647,0.682352941176471,0.105882352941176,0.741176470588235,1.64705882352941,0.188235294117647,0.505882352941176,0.364705882352941,-0.411764705882353,0.962962962962963
"231",".D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .A. Gordon",2.40645161290323,0.425806451612903,0.287096774193548,0.119354838709677,0.125806451612903,0.57741935483871,0.906451612903226,0.716129032258065,0.190322580645161,0.890322580645161,1.84516129032258,0.280645161290323,0.761290322580645,0.396774193548387,0.303225806451613,0.781021897810219
"232",".D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .J. Isaac",2.26277372262774,0.357664233576642,0.262773722627737,0.124087591240876,0.124087591240876,0.525547445255474,1.06569343065693,0.781021897810219,0.284671532846715,0.883211678832117,1.94890510948905,0.197080291970803,0.627737226277372,0.35036496350365,0.0948905109489051,0.745454545454545
"233",".D. Augustin, .N. Vucevic, .T. Ross, .J. Isaac, .W. Iwundu",2.29473684210526,0.347368421052632,0.231578947368421,0.0736842105263158,0.147368421052632,0.526315789473684,0.968421052631579,0.736842105263158,0.231578947368421,0.852631578947368,1.88421052631579,0.273684210526316,0.726315789473684,0.326315789473684,-0.0421052631578947,0.789473684210526
"234",".D. Augustin, .S. Ibaka, .B. Biyombo, .E. Fournier, .A. Gordon",1.98469387755102,0.413265306122449,0.244897959183673,0.112244897959184,0.0816326530612245,0.474489795918367,0.790816326530612,0.642857142857143,0.147959183673469,0.780612244897959,1.73979591836735,0.188775510204082,0.576530612244898,0.311224489795918,-0.198979591836735,0.666666666666667
"235",".D. Augustin, .S. Ibaka, .J. Meeks, .B. Biyombo, .A. Gordon",2.14754098360656,0.327868852459016,0.295081967213115,0.163934426229508,0.180327868852459,0.459016393442623,0.770491803278688,0.540983606557377,0.229508196721311,0.852459016393443,1.73770491803279,0.262295081967213,0.688524590163934,0.327868852459016,-0.0491803278688525,0.611111111111111
"236",".D. Augustin, .S. Ibaka, .N. Vucevic, .E. Fournier, .A. Gordon",2.46052631578947,0.381578947368421,0.223684210526316,0.131578947368421,0.171052631578947,0.605263157894737,1,0.776315789473684,0.223684210526316,0.960526315789474,1.88157894736842,0.302631578947368,0.592105263157895,0.289473684210526,0.447368421052632,0.666666666666667
"237",".D. Augustin, .W. Barton, .J. Lauvergne, .J. Nurkic, .A. Toupane",2.37037037037037,0.493827160493827,0.271604938271605,0.160493827160494,0.123456790123457,0.567901234567901,0.938271604938272,0.641975308641975,0.296296296296296,0.950617283950617,1.81481481481481,0.197530864197531,0.493827160493827,0.444444444444444,0.37037037037037,0.666666666666667
"238",".D. Booker, .D. Bender, .M. Bridges, .D. Melton, .D. Ayton",2.375,0.375,0.359375,0.140625,0.1875,0.53125,0.765625,0.65625,0.109375,0.9375,1.671875,0.25,0.578125,0.390625,0.0625,0.666666666666667
"239",".D. Carroll, .A. Crabbe, .D. Russell, .R. Hollis-Jefferson, .J. Allen",2.50588235294118,0.411764705882353,0.282352941176471,0.223529411764706,0.117647058823529,0.529411764705882,1,0.835294117647059,0.164705882352941,0.858823529411765,1.77647058823529,0.223529411764706,0.647058823529412,0.588235294117647,0.317647058823529,0.738461538461539
"240",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .D. Russell, .J. Allen",2.33070866141732,0.409448818897638,0.244094488188976,0.0866141732283465,0.149606299212598,0.637795275590551,0.881889763779528,0.62992125984252,0.251968503937008,0.874015748031496,1.95275590551181,0.299212598425197,0.913385826771654,0.307086614173228,0.094488188976378,0.818181818181818
"241",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .J. Harris, .J. Allen",2.13888888888889,0.402777777777778,0.291666666666667,0.0694444444444444,0.152777777777778,0.611111111111111,0.888888888888889,0.625,0.263888888888889,0.777777777777778,1.88888888888889,0.375,1.05555555555556,0.236111111111111,-0.25,0.882352941176471
"242",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson, .J. Allen",2,0.431034482758621,0.379310344827586,0.0862068965517241,0.155172413793103,0.46551724137931,0.810344827586207,0.620689655172414,0.189655172413793,0.741379310344828,1.70689655172414,0.206896551724138,0.603448275862069,0.517241379310345,-0.275862068965517,0.72
"243",".D. Carroll, .J. Harris, .D. Russell, .J. Allen, .R. Kurucs",2.4,0.3625,0.4625,0.1,0.1125,0.5625,1.175,0.925,0.25,0.9375,1.9125,0.3,0.7125,0.25,-0.1375,0.666666666666667
"244",".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .J. Allen",1.94252873563218,0.35632183908046,0.379310344827586,0.149425287356322,0.114942528735632,0.425287356321839,0.839080459770115,0.666666666666667,0.172413793103448,0.689655172413793,1.57471264367816,0.229885057471264,0.689655172413793,0.298850574712644,-0.32183908045977,0.852941176470588
"245",".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",2.36231884057971,0.507246376811594,0.289855072463768,0.101449275362319,0.188405797101449,0.463768115942029,0.855072463768116,0.623188405797101,0.231884057971014,0.782608695652174,1.73913043478261,0.36231884057971,0.898550724637681,0.521739130434783,-0.0579710144927536,0.810810810810811
"246",".D. Carroll, .S. Dinwiddie, .J. Harris, .D. Russell, .J. Allen",2.41935483870968,0.370967741935484,0.370967741935484,0.129032258064516,0.145161290322581,0.612903225806452,1.20967741935484,1,0.209677419354839,0.854838709677419,1.85483870967742,0.241935483870968,0.806451612903226,0.580645161290323,0.532258064516129,0.743589743589744
"247",".D. Carroll, .T. Zeller, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",2.19047619047619,0.342857142857143,0.253968253968254,0.0888888888888889,0.101587301587302,0.542857142857143,1.00952380952381,0.793650793650794,0.215873015873016,0.825396825396825,1.86349206349206,0.273015873015873,0.746031746031746,0.317460317460317,0.161904761904762,0.84
